snapshot_id,snapshot_month,snapshot_date,employee_id,dept_id,level_code,status,gender,age_band,tenure_band,is_key_talent,is_probation,base_salary
28265,2025-08,2025-08-31,E02046,D01,L5,active,男,35-39,1-3年,0,0,29600.0
28266,2025-08,2025-08-31,E02047,D05,L3,active,女,45岁及以上,5年+,0,0,17800.0
28267,2025-08,2025-08-31,E02048,D09,L2,active,男,30-34,5年+,0,0,9800.0
28268,2025-08,2025-08-31,E02049,D12,L5,active,男,35-39,3-5年,1,0,29100.0
28269,2025-08,2025-08-31,E02052,D01,L2,active,女,40-44,1-3年,0,0,9100.0
28270,2025-08,2025-08-31,E02053,D04,L7,active,男,35-39,5年+,0,0,68900.0
28271,2025-08,2025-08-31,E02055,D04,L2,active,男,30-34,3-5年,0,0,9000.0
28272,2025-08,2025-08-31,E02056,D05,L2,active,女,25-29,3-5年,0,0,10400.0
28273,2025-08,2025-08-31,E02057,D03,L4,active,女,35-39,1-3年,1,0,22000.0
28274,2025-08,2025-08-31,E02058,D02,L1,active,女,35-39,3-5年,0,0,6700.0
28275,2025-08,2025-08-31,E02059,D01,L4,active,女,40-44,5年+,1,0,22000.0
28276,2025-08,2025-08-31,E02061,D06,L2,active,男,45岁及以上,5年+,1,0,9400.0
28277,2025-08,2025-08-31,E02062,D12,L5,active,男,25-29,1-3年,0,0,35100.0
28278,2025-08,2025-08-31,E02063,D11,L2,active,女,25岁以下,1-3年,0,0,11500.0
28279,2025-08,2025-08-31,E02064,D07,L4,active,男,35-39,3-5年,1,0,24700.0
28280,2025-08,2025-08-31,E02065,D09,L3,active,女,30-34,3-5年,0,0,16300.0
28281,2025-08,2025-08-31,E02066,D12,L7,active,女,40-44,1-3年,0,0,57300.0
28282,2025-08,2025-08-31,E02069,D07,L2,active,女,25岁以下,3-12月,0,0,11500.0
28283,2025-08,2025-08-31,E02071,D06,L5,active,男,25-29,1-3年,1,0,37200.0
28284,2025-08,2025-08-31,E02072,D01,L1,active,女,25岁以下,3-12月,0,0,7300.0
28285,2025-08,2025-08-31,E02073,D01,L2,active,女,25岁以下,1-3年,0,0,11600.0
28286,2025-08,2025-08-31,E02074,D01,L1,active,女,35-39,3-5年,0,0,8200.0
28287,2025-08,2025-08-31,E02075,D08,L3,active,男,45岁及以上,3-12月,0,0,18400.0
28288,2025-08,2025-08-31,E02076,D11,L1,active,女,40-44,5年+,0,0,7500.0
28289,2025-08,2025-08-31,E02077,D03,L4,active,女,35-39,3-12月,0,0,18400.0
28290,2025-08,2025-08-31,E02078,D01,L2,active,女,30-34,3-5年,0,0,12900.0
28291,2025-08,2025-08-31,E02080,D05,L5,active,男,40-44,3-5年,1,0,28400.0
28292,2025-08,2025-08-31,E02081,D09,L1,active,女,35-39,5年+,0,0,8700.0
28293,2025-08,2025-08-31,E02082,D10,L3,active,女,35-39,5年+,0,0,14400.0
28294,2025-08,2025-08-31,E02083,D04,L3,active,女,25-29,5年+,1,0,14900.0
28295,2025-08,2025-08-31,E02084,D01,L3,active,男,25-29,1-3年,0,0,16500.0
28296,2025-08,2025-08-31,E02085,D09,L3,active,女,35-39,5年+,0,0,18100.0
28297,2025-08,2025-08-31,E02086,D04,L1,active,女,35-39,5年+,0,0,8800.0
28298,2025-08,2025-08-31,E02087,D04,L1,active,女,35-39,3-5年,0,0,7200.0
28299,2025-08,2025-08-31,E02089,D02,L1,active,女,35-39,1-3年,0,0,7200.0
28300,2025-08,2025-08-31,E02090,D06,L3,active,男,25-29,1-3年,0,0,16700.0
28301,2025-08,2025-08-31,E02091,D02,L2,active,男,40-44,1-3年,0,0,10300.0
28302,2025-08,2025-08-31,E02092,D05,L2,active,男,25-29,1-3年,0,0,12400.0
28303,2025-08,2025-08-31,E02094,D03,L3,active,男,40-44,1-3年,0,0,17500.0
28304,2025-08,2025-08-31,E02095,D08,L1,active,男,30-34,3-12月,0,0,6800.0
28305,2025-08,2025-08-31,E02096,D03,L5,active,男,40-44,1-3年,0,0,34000.0
28306,2025-08,2025-08-31,E02098,D06,L1,active,男,30-34,1-3年,0,0,10200.0
28307,2025-08,2025-08-31,E02099,D12,L1,active,男,35-39,5年+,0,0,8000.0
28308,2025-08,2025-08-31,E02100,D02,L1,active,女,25-29,5年+,0,0,7300.0
28309,2025-08,2025-08-31,E02101,D04,L2,active,男,35-39,5年+,0,0,10900.0
28310,2025-08,2025-08-31,E02102,D03,L1,active,女,45岁及以上,3-12月,0,0,8800.0
28311,2025-08,2025-08-31,E02103,D06,L1,active,男,30-34,1-3年,0,0,7200.0
28312,2025-08,2025-08-31,E02104,D03,L2,active,女,25-29,5年+,0,0,11700.0
28313,2025-08,2025-08-31,E02105,D02,L5,active,男,30-34,1-3年,0,0,27000.0
28314,2025-08,2025-08-31,E02106,D02,L1,active,女,35-39,5年+,0,0,8300.0
28315,2025-08,2025-08-31,E02107,D01,L1,active,男,30-34,1-3年,0,0,6900.0
28316,2025-08,2025-08-31,E02108,D12,L4,active,女,40-44,5年+,0,0,23300.0
28317,2025-08,2025-08-31,E02109,D01,L3,active,男,30-34,1-3年,0,0,14900.0
28318,2025-08,2025-08-31,E02110,D09,L6,active,女,45岁及以上,1-3年,0,0,39700.0
28319,2025-08,2025-08-31,E02111,D01,L4,active,男,35-39,5年+,0,0,20100.0
28320,2025-08,2025-08-31,E02113,D06,L2,active,女,35-39,3-5年,0,0,10400.0
28321,2025-08,2025-08-31,E02114,D07,L5,active,男,35-39,1-3年,1,0,25700.0
28322,2025-08,2025-08-31,E02116,D01,L4,active,女,30-34,1-3年,0,0,23300.0
28323,2025-08,2025-08-31,E02117,D04,L3,active,男,30-34,3-5年,0,0,15500.0
28324,2025-08,2025-08-31,E02118,D01,L2,active,男,25-29,3-12月,0,0,9400.0
28325,2025-08,2025-08-31,E02119,D03,L2,active,男,30-34,5年+,0,0,12400.0
28326,2025-08,2025-08-31,E02120,D05,L1,active,女,35-39,3-12月,0,0,8600.0
28327,2025-08,2025-08-31,E02121,D08,L3,active,女,40-44,3-5年,0,0,18700.0
28328,2025-08,2025-08-31,E02122,D12,L3,active,男,45岁及以上,5年+,0,0,17500.0
28329,2025-08,2025-08-31,E02123,D03,L4,active,女,35-39,1-3年,0,0,18700.0
28330,2025-08,2025-08-31,E02124,D11,L2,active,女,45岁及以上,5年+,0,0,11100.0
28331,2025-08,2025-08-31,E02125,D01,L1,active,女,30-34,1-3年,0,0,7700.0
28332,2025-08,2025-08-31,E02126,D01,L3,active,男,25-29,5年+,0,0,15700.0
28333,2025-08,2025-08-31,E02127,D02,L1,active,女,30-34,1-3年,0,0,9300.0
28334,2025-08,2025-08-31,E02128,D11,L1,active,男,45岁及以上,5年+,0,0,7200.0
28335,2025-08,2025-08-31,E02129,D01,L3,active,男,25岁以下,1-3年,0,0,17200.0
28336,2025-08,2025-08-31,E02130,D02,L4,active,女,25岁以下,3-12月,0,0,20200.0
28337,2025-08,2025-08-31,E02131,D01,L1,active,男,25-29,3-5年,0,0,9100.0
28338,2025-08,2025-08-31,E02132,D11,L2,active,女,35-39,1-3年,0,0,10300.0
28339,2025-08,2025-08-31,E02133,D03,L1,active,女,35-39,3-5年,0,0,6900.0
28340,2025-08,2025-08-31,E02134,D01,L2,active,男,25-29,1-3年,0,0,11600.0
28341,2025-08,2025-08-31,E02135,D01,L1,active,女,35-39,5年+,0,0,9700.0
28342,2025-08,2025-08-31,E02136,D01,L3,active,女,30-34,5年+,0,0,15200.0
28343,2025-08,2025-08-31,E02137,D02,L3,active,女,35-39,3-5年,0,0,13100.0
28344,2025-08,2025-08-31,E02138,D08,L4,active,女,40-44,1-3年,1,0,19000.0
28345,2025-08,2025-08-31,E02139,D07,L6,active,男,30-34,5年+,0,0,43300.0
28346,2025-08,2025-08-31,E02142,D01,L5,active,男,35-39,1-3年,1,0,29500.0
28347,2025-08,2025-08-31,E02143,D01,L2,active,女,45岁及以上,5年+,0,0,11500.0
28348,2025-08,2025-08-31,E02144,D01,L4,active,女,30-34,3-5年,1,0,21600.0
28349,2025-08,2025-08-31,E02145,D01,L7,active,女,25-29,3-5年,1,0,70300.0
28350,2025-08,2025-08-31,E02147,D08,L2,active,男,25-29,3-12月,0,0,12000.0
28351,2025-08,2025-08-31,E02152,D06,L6,active,男,25岁以下,1-3年,1,0,44300.0
28352,2025-08,2025-08-31,E02153,D06,L1,active,女,30-34,1-3年,0,0,7700.0
28353,2025-08,2025-08-31,E02154,D01,L1,active,男,35-39,3-12月,0,0,7500.0
28354,2025-08,2025-08-31,E02155,D09,L1,active,男,25岁以下,1-3年,0,0,9100.0
28355,2025-08,2025-08-31,E02156,D01,L1,active,女,40-44,3-5年,0,0,8200.0
28356,2025-08,2025-08-31,E02157,D04,L2,active,女,25-29,5年+,1,0,12400.0
28357,2025-08,2025-08-31,E02158,D11,L6,active,女,40-44,1-3年,0,0,37000.0
28358,2025-08,2025-08-31,E02159,D11,L4,active,女,45岁及以上,1-3年,0,0,23300.0
28359,2025-08,2025-08-31,E02160,D03,L1,active,男,30-34,5年+,0,0,7500.0
28360,2025-08,2025-08-31,E02161,D06,L1,active,男,35-39,1-3年,0,0,8200.0
28361,2025-08,2025-08-31,E02162,D02,L1,active,女,30-34,3-5年,0,0,6600.0
28362,2025-08,2025-08-31,E02163,D11,L5,active,男,25-29,1-3年,1,0,25300.0
28363,2025-08,2025-08-31,E02164,D11,L2,active,男,35-39,5年+,0,0,11700.0
28364,2025-08,2025-08-31,E02165,D01,L1,active,男,25-29,3-5年,0,0,6600.0
28365,2025-08,2025-08-31,E02166,D03,L1,active,男,30-34,1-3年,1,0,6800.0
28366,2025-08,2025-08-31,E02167,D12,L2,active,男,30-34,5年+,0,0,9400.0
28367,2025-08,2025-08-31,E02168,D06,L2,active,女,25-29,5年+,0,0,11300.0
28368,2025-08,2025-08-31,E02170,D05,L5,active,女,35-39,3-5年,0,0,33400.0
28369,2025-08,2025-08-31,E02171,D03,L6,active,男,45岁及以上,3-5年,1,0,48300.0
28370,2025-08,2025-08-31,E02172,D11,L1,active,男,25岁以下,3-12月,0,0,7400.0
28371,2025-08,2025-08-31,E02174,D09,L5,active,男,25-29,1-3年,0,0,32700.0
28372,2025-08,2025-08-31,E02175,D04,L2,active,男,35-39,5年+,1,0,10200.0
28373,2025-08,2025-08-31,E02176,D09,L2,active,男,30-34,3-12月,0,0,10100.0
28374,2025-08,2025-08-31,E02177,D03,L3,active,男,30-34,1-3年,0,0,13600.0
28375,2025-08,2025-08-31,E02178,D12,L1,active,男,30-34,5年+,1,0,7500.0
28376,2025-08,2025-08-31,E02179,D02,L1,active,女,35-39,3-12月,0,0,9400.0
28377,2025-08,2025-08-31,E02180,D12,L3,active,女,35-39,1-3年,0,0,17100.0
28378,2025-08,2025-08-31,E02181,D01,L2,active,男,35-39,3-5年,0,0,11900.0
28379,2025-08,2025-08-31,E02183,D07,L6,active,男,30-34,3-5年,0,0,39700.0
28380,2025-08,2025-08-31,E02184,D10,L1,active,男,35-39,5年+,0,0,9300.0
28381,2025-08,2025-08-31,E02185,D01,L2,active,女,30-34,5年+,0,0,11800.0
28382,2025-08,2025-08-31,E02186,D01,L2,active,男,25-29,3-12月,0,0,11500.0
28383,2025-08,2025-08-31,E02187,D01,L3,active,男,30-34,5年+,1,0,16200.0
28384,2025-08,2025-08-31,E02188,D12,L2,active,男,35-39,5年+,0,0,7500.0
28385,2025-08,2025-08-31,E02189,D01,L7,active,女,40-44,5年+,0,0,54500.0
28386,2025-08,2025-08-31,E02190,D01,L1,active,男,35-39,5年+,0,0,8900.0
28387,2025-08,2025-08-31,E02191,D06,L4,active,女,30-34,5年+,0,0,20500.0
28388,2025-08,2025-08-31,E02192,D01,L2,active,女,40-44,3-5年,0,0,12200.0
28389,2025-08,2025-08-31,E02193,D01,L5,active,男,35-39,3-5年,0,0,31700.0
28390,2025-08,2025-08-31,E02195,D11,L5,active,女,25-29,3-12月,0,0,31700.0
28391,2025-08,2025-08-31,E02196,D01,L3,active,女,25-29,3-12月,0,0,15900.0
28392,2025-08,2025-08-31,E02197,D09,L3,active,女,35-39,5年+,0,0,15500.0
28393,2025-08,2025-08-31,E02199,D01,L1,active,女,30-34,3-12月,0,0,8400.0
28394,2025-08,2025-08-31,E02200,D03,L1,active,男,30-34,3-5年,0,0,8600.0
28395,2025-08,2025-08-31,E02201,D11,L3,active,女,40-44,5年+,0,0,15100.0
28396,2025-08,2025-08-31,E02203,D07,L3,active,男,35-39,5年+,0,0,17700.0
28397,2025-08,2025-08-31,E02205,D01,L4,active,男,30-34,5年+,0,0,18200.0
28398,2025-08,2025-08-31,E02207,D03,L7,active,女,35-39,1-3年,0,0,65200.0
28399,2025-08,2025-08-31,E02208,D08,L2,active,男,30-34,3-5年,1,0,9100.0
28400,2025-08,2025-08-31,E02209,D04,L3,active,男,25-29,3-12月,0,0,14400.0
28401,2025-08,2025-08-31,E02210,D05,L2,active,男,40-44,3-5年,0,0,11000.0
28402,2025-08,2025-08-31,E02211,D03,L1,active,男,25-29,1-3年,0,0,6900.0
28403,2025-08,2025-08-31,E02212,D03,L1,active,男,40-44,5年+,0,0,7600.0
28404,2025-08,2025-08-31,E02213,D01,L2,active,女,35-39,5年+,0,0,9200.0
28405,2025-08,2025-08-31,E02214,D01,L3,active,男,30-34,1-3年,0,0,16500.0
28406,2025-08,2025-08-31,E02215,D04,L2,active,女,35-39,1-3年,0,0,9100.0
28407,2025-08,2025-08-31,E02216,D11,L1,active,女,30-34,5年+,1,0,6800.0
28408,2025-08,2025-08-31,E02217,D01,L4,active,女,35-39,1-3年,0,0,22800.0
28409,2025-08,2025-08-31,E02218,D12,L5,active,女,25岁以下,3-12月,0,0,26900.0
28410,2025-08,2025-08-31,E02219,D07,L2,active,男,25岁以下,1-3年,0,0,12900.0
28411,2025-08,2025-08-31,E02220,D05,L2,active,女,25-29,1-3年,0,0,12800.0
28412,2025-08,2025-08-31,E02221,D02,L2,active,男,25-29,3-5年,0,0,11300.0
28413,2025-08,2025-08-31,E02223,D05,L1,active,女,35-39,3-5年,0,0,7200.0
28414,2025-08,2025-08-31,E02224,D01,L6,active,男,30-34,5年+,0,0,38200.0
28415,2025-08,2025-08-31,E02225,D11,L4,active,女,35-39,1-3年,0,0,21600.0
28416,2025-08,2025-08-31,E02226,D01,L3,active,男,35-39,5年+,1,0,15500.0
28417,2025-08,2025-08-31,E02227,D01,L2,active,男,30-34,5年+,1,0,11400.0
28418,2025-08,2025-08-31,E02230,D02,L3,active,女,30-34,3-5年,0,0,10400.0
28419,2025-08,2025-08-31,E02231,D02,L1,active,男,30-34,5年+,0,0,7200.0
28420,2025-08,2025-08-31,E02232,D02,L3,active,男,30-34,3-5年,0,0,17800.0
28421,2025-08,2025-08-31,E02233,D12,L4,active,男,30-34,3-5年,1,0,23700.0
28422,2025-08,2025-08-31,E02234,D10,L4,active,女,35-39,3-5年,0,0,19300.0
28423,2025-08,2025-08-31,E02235,D01,L3,active,男,25-29,5年+,0,0,16900.0
28424,2025-08,2025-08-31,E02236,D01,L6,active,男,35-39,5年+,1,0,40900.0
28425,2025-08,2025-08-31,E02240,D01,L1,active,女,30-34,3-12月,0,0,9400.0
28426,2025-08,2025-08-31,E02241,D01,L4,active,女,25岁以下,3-12月,1,0,25700.0
28427,2025-08,2025-08-31,E02242,D03,L3,active,男,30-34,3-12月,0,0,14200.0
28428,2025-08,2025-08-31,E02243,D12,L2,active,男,35-39,5年+,0,0,12500.0
28429,2025-08,2025-08-31,E02244,D07,L2,active,男,25-29,3-12月,0,0,10700.0
28430,2025-08,2025-08-31,E02245,D07,L3,active,男,30-34,5年+,0,0,17300.0
28431,2025-08,2025-08-31,E02246,D01,L1,active,男,35-39,3-5年,0,0,9200.0
28432,2025-08,2025-08-31,E02247,D08,L3,active,女,25-29,1-3年,0,0,18800.0
28433,2025-08,2025-08-31,E02248,D07,L3,active,男,25岁以下,1-3年,0,0,17200.0
28434,2025-08,2025-08-31,E02249,D11,L1,active,男,25-29,5年+,0,0,9200.0
28435,2025-08,2025-08-31,E02251,D05,L3,active,女,35-39,5年+,0,0,16200.0
28436,2025-08,2025-08-31,E02252,D03,L1,active,女,30-34,1-3年,0,0,8700.0
28437,2025-08,2025-08-31,E02254,D07,L6,active,女,35-39,3-5年,1,0,46500.0
28438,2025-08,2025-08-31,E02255,D06,L1,active,男,30-34,5年+,0,0,8600.0
28439,2025-08,2025-08-31,E02256,D01,L2,active,女,40-44,5年+,1,0,10700.0
28440,2025-08,2025-08-31,E02257,D03,L6,active,男,30-34,3-12月,1,0,45000.0
28441,2025-08,2025-08-31,E02258,D05,L1,active,女,35-39,5年+,0,0,7900.0
28442,2025-08,2025-08-31,E02259,D04,L1,active,女,30-34,3-5年,0,0,7900.0
28443,2025-08,2025-08-31,E02260,D01,L1,active,女,40-44,5年+,0,0,8300.0
28444,2025-08,2025-08-31,E02262,D05,L1,active,男,30-34,5年+,0,0,7900.0
28445,2025-08,2025-08-31,E02263,D10,L3,active,女,30-34,5年+,0,0,14300.0
28446,2025-08,2025-08-31,E02265,D06,L6,active,男,30-34,1-3年,1,0,40300.0
28447,2025-08,2025-08-31,E02266,D12,L1,active,女,40-44,5年+,0,0,8700.0
28448,2025-08,2025-08-31,E02267,D06,L1,active,女,30-34,1-3年,0,0,8900.0
28449,2025-08,2025-08-31,E02269,D11,L4,active,女,35-39,3-5年,0,0,27800.0
28450,2025-08,2025-08-31,E02270,D03,L1,active,女,45岁及以上,3-5年,0,0,9200.0
28451,2025-08,2025-08-31,E02271,D11,L1,active,女,30-34,3-5年,0,0,7800.0
28452,2025-08,2025-08-31,E02272,D09,L4,active,男,35-39,5年+,1,0,21800.0
28453,2025-08,2025-08-31,E02273,D08,L4,active,男,30-34,3-5年,0,0,23300.0
28454,2025-08,2025-08-31,E02274,D02,L5,active,女,25-29,3-5年,1,0,27700.0
28455,2025-08,2025-08-31,E02275,D11,L4,active,男,30-34,1-3年,1,0,18700.0
28456,2025-08,2025-08-31,E02276,D01,L6,active,女,45岁及以上,5年+,0,0,37200.0
28457,2025-08,2025-08-31,E02280,D03,L3,active,女,35-39,5年+,0,0,16100.0
28458,2025-08,2025-08-31,E02282,D05,L5,active,男,30-34,1-3年,0,0,25100.0
28459,2025-08,2025-08-31,E02283,D01,L2,active,女,35-39,1-3年,0,0,12700.0
28460,2025-08,2025-08-31,E02284,D02,L5,active,女,30-34,1-3年,0,0,33800.0
28461,2025-08,2025-08-31,E02285,D10,L2,active,男,40-44,5年+,0,0,12000.0
28462,2025-08,2025-08-31,E02286,D02,L1,active,女,30-34,3-12月,1,0,8500.0
28463,2025-08,2025-08-31,E02287,D11,L1,active,男,35-39,3-5年,0,0,7100.0
28464,2025-08,2025-08-31,E02288,D12,L3,active,男,40-44,3-5年,0,0,17000.0
28465,2025-08,2025-08-31,E02289,D03,L4,active,男,40-44,5年+,1,0,23700.0
28466,2025-08,2025-08-31,E02291,D04,L1,active,女,35-39,3-5年,0,0,7300.0
28467,2025-08,2025-08-31,E02292,D07,L1,active,女,35-39,5年+,0,0,8200.0
28468,2025-08,2025-08-31,E02293,D02,L1,active,男,35-39,5年+,0,0,9100.0
28469,2025-08,2025-08-31,E02294,D12,L1,active,男,30-34,3-5年,0,0,7300.0
28470,2025-08,2025-08-31,E02295,D10,L4,active,男,25-29,1-3年,1,0,20500.0
28471,2025-08,2025-08-31,E02296,D12,L5,active,男,35-39,5年+,0,0,25000.0
28472,2025-08,2025-08-31,E02298,D05,L1,active,男,35-39,5年+,0,0,8200.0
28473,2025-08,2025-08-31,E02300,D01,L1,active,男,40-44,5年+,0,0,7100.0
28474,2025-08,2025-08-31,E02301,D01,L3,active,男,40-44,5年+,0,0,15900.0
28475,2025-08,2025-08-31,E02302,D11,L5,active,女,30-34,1-3年,1,0,20300.0
28476,2025-08,2025-08-31,E02304,D11,L2,active,男,40-44,1-3年,0,0,10800.0
28477,2025-08,2025-08-31,E02305,D03,L4,active,男,30-34,3-5年,0,0,18500.0
28478,2025-08,2025-08-31,E02306,D01,L3,active,男,35-39,1-3年,0,0,16100.0
28479,2025-08,2025-08-31,E02307,D01,L2,active,女,35-39,3-12月,0,0,10300.0
28480,2025-08,2025-08-31,E02308,D05,L7,active,男,40-44,5年+,1,0,76000.0
28481,2025-08,2025-08-31,E02309,D01,L4,active,女,35-39,1-3年,0,0,19900.0
28482,2025-08,2025-08-31,E02310,D03,L3,active,女,30-34,3-5年,0,0,13700.0
28483,2025-08,2025-08-31,E02312,D01,L1,active,男,25-29,3-5年,0,0,9200.0
28484,2025-08,2025-08-31,E02313,D02,L3,active,女,40-44,5年+,0,0,15200.0
28485,2025-08,2025-08-31,E02314,D05,L4,active,男,30-34,3-5年,0,0,19400.0
28486,2025-08,2025-08-31,E02315,D07,L5,active,女,40-44,3-5年,1,0,29200.0
28487,2025-08,2025-08-31,E02317,D08,L1,active,女,35-39,3-5年,0,0,9100.0
28488,2025-08,2025-08-31,E02318,D03,L3,active,男,25-29,3-5年,0,0,17400.0
28489,2025-08,2025-08-31,E02319,D05,L2,active,女,40-44,5年+,0,0,12600.0
28490,2025-08,2025-08-31,E02320,D01,L1,active,男,30-34,1-3年,0,0,9600.0
28491,2025-08,2025-08-31,E02322,D01,L1,active,女,35-39,3-5年,0,0,8500.0
28492,2025-08,2025-08-31,E02323,D11,L2,active,男,35-39,3-5年,0,0,11800.0
28493,2025-08,2025-08-31,E02324,D02,L3,active,男,45岁及以上,5年+,0,0,18600.0
28494,2025-08,2025-08-31,E02325,D03,L4,active,男,35-39,1-3年,0,0,24900.0
28495,2025-08,2025-08-31,E02326,D04,L1,active,男,30-34,3-5年,0,0,7600.0
28496,2025-08,2025-08-31,E02327,D03,L2,active,男,25-29,3-5年,0,0,11100.0
28497,2025-08,2025-08-31,E02328,D03,L3,active,女,40-44,5年+,0,0,16700.0
28498,2025-08,2025-08-31,E02329,D11,L1,active,女,30-34,1-3年,1,0,6600.0
28499,2025-08,2025-08-31,E02330,D01,L4,active,男,25岁以下,1-3年,0,0,20700.0
28500,2025-08,2025-08-31,E02331,D04,L2,active,男,35-39,5年+,0,0,12100.0
28501,2025-08,2025-08-31,E02332,D01,L1,active,女,40-44,5年+,0,0,9300.0
28502,2025-08,2025-08-31,E02333,D01,L6,active,男,30-34,1-3年,0,0,38100.0
28503,2025-08,2025-08-31,E02335,D02,L1,active,女,25-29,3-5年,0,0,7700.0
28504,2025-08,2025-08-31,E02336,D02,L5,active,男,30-34,1-3年,0,0,25500.0
28505,2025-08,2025-08-31,E02337,D03,L2,active,男,25-29,3-5年,0,0,12800.0
28506,2025-08,2025-08-31,E02338,D05,L2,active,未披露,25-29,5年+,0,0,9200.0
28507,2025-08,2025-08-31,E02339,D12,L1,active,男,35-39,5年+,0,0,7000.0
28508,2025-08,2025-08-31,E02340,D04,L1,active,女,25-29,3-5年,0,0,9700.0
28509,2025-08,2025-08-31,E02341,D06,L2,active,男,30-34,5年+,0,0,10800.0
28510,2025-08,2025-08-31,E02342,D11,L4,active,女,30-34,1-3年,1,0,24000.0
28511,2025-08,2025-08-31,E02343,D02,L3,active,女,40-44,5年+,0,0,17500.0
28512,2025-08,2025-08-31,E02344,D11,L1,active,女,25-29,1-3年,1,0,8400.0
28513,2025-08,2025-08-31,E02345,D05,L2,active,男,35-39,5年+,0,0,10200.0
28514,2025-08,2025-08-31,E02346,D05,L3,active,女,25-29,1-3年,0,0,18600.0
28515,2025-08,2025-08-31,E02347,D01,L1,active,男,45岁及以上,1-3年,0,0,8500.0
28516,2025-08,2025-08-31,E02349,D01,L3,active,男,25-29,1-3年,0,0,14700.0
28517,2025-08,2025-08-31,E02350,D01,L6,active,男,40-44,1-3年,0,0,35200.0
28518,2025-08,2025-08-31,E02351,D06,L3,active,男,30-34,3-12月,0,0,13400.0
28519,2025-08,2025-08-31,E02352,D05,L2,active,男,35-39,1-3年,0,0,12200.0
28520,2025-08,2025-08-31,E02353,D04,L3,active,男,30-34,3-5年,0,0,16900.0
28521,2025-08,2025-08-31,E02354,D03,L2,active,男,35-39,1-3年,0,0,12600.0
28522,2025-08,2025-08-31,E02355,D12,L6,active,女,25-29,1-3年,0,0,44900.0
28523,2025-08,2025-08-31,E02356,D09,L4,active,男,30-34,5年+,0,0,21200.0
28524,2025-08,2025-08-31,E02357,D03,L3,active,男,35-39,1-3年,0,0,15800.0
28525,2025-08,2025-08-31,E02358,D11,L4,active,男,40-44,1-3年,1,0,23500.0
28526,2025-08,2025-08-31,E02360,D09,L3,active,女,35-39,5年+,0,0,15200.0
28527,2025-08,2025-08-31,E02361,D02,L2,active,女,25-29,1-3年,0,0,10600.0
28528,2025-08,2025-08-31,E02364,D06,L1,active,女,35-39,3-5年,0,0,8100.0
28529,2025-08,2025-08-31,E02365,D12,L5,active,男,25岁以下,1-3年,0,0,25000.0
28530,2025-08,2025-08-31,E02366,D03,L2,active,男,25-29,3-12月,0,0,12400.0
28531,2025-08,2025-08-31,E02367,D11,L1,active,女,40-44,5年+,0,0,8000.0
28532,2025-08,2025-08-31,E02369,D01,L2,active,女,30-34,5年+,0,0,10400.0
28533,2025-08,2025-08-31,E02370,D12,L5,active,男,45岁及以上,5年+,0,0,31800.0
28534,2025-08,2025-08-31,E02371,D11,L4,active,女,45岁及以上,3-12月,1,0,22600.0
28535,2025-08,2025-08-31,E02373,D01,L3,active,男,40-44,5年+,0,0,13200.0
28536,2025-08,2025-08-31,E02375,D06,L1,active,男,25岁以下,1-3年,0,0,8200.0
28537,2025-08,2025-08-31,E02377,D01,L4,active,男,30-34,5年+,0,0,19600.0
28538,2025-08,2025-08-31,E02378,D01,L2,active,男,30-34,3-5年,0,0,12200.0
28539,2025-08,2025-08-31,E02380,D02,L1,active,男,30-34,1-3年,0,0,7800.0
28540,2025-08,2025-08-31,E02381,D02,L2,active,男,35-39,1-3年,0,0,9400.0
28541,2025-08,2025-08-31,E02383,D01,L3,active,男,35-39,1-3年,0,0,14900.0
28542,2025-08,2025-08-31,E02384,D08,L2,active,女,30-34,5年+,0,0,12900.0
28543,2025-08,2025-08-31,E02385,D02,L4,active,女,25-29,1-3年,1,0,23900.0
28544,2025-08,2025-08-31,E02386,D01,L6,active,男,25-29,3-5年,1,0,43300.0
28545,2025-08,2025-08-31,E02387,D07,L1,active,女,30-34,1-3年,0,0,8900.0
28546,2025-08,2025-08-31,E02388,D01,L1,active,女,25-29,3-5年,0,0,8000.0
28547,2025-08,2025-08-31,E02389,D03,L1,active,女,25-29,1-3年,0,0,6800.0
28548,2025-08,2025-08-31,E02390,D02,L6,active,男,30-34,3-12月,0,0,45700.0
28549,2025-08,2025-08-31,E02391,D07,L4,active,女,35-39,5年+,0,0,23700.0
28550,2025-08,2025-08-31,E02392,D05,L2,active,男,40-44,5年+,0,0,11700.0
28551,2025-08,2025-08-31,E02393,D11,L5,active,女,30-34,1-3年,1,0,33000.0
28552,2025-08,2025-08-31,E02394,D01,L4,active,女,45岁及以上,3-5年,0,0,20500.0
28553,2025-08,2025-08-31,E02395,D03,L3,active,女,25-29,1-3年,0,0,13400.0
28554,2025-08,2025-08-31,E02396,D12,L3,active,男,25-29,3-12月,0,0,18200.0
28555,2025-08,2025-08-31,E02397,D11,L2,active,男,45岁及以上,3-5年,0,0,11300.0
28556,2025-08,2025-08-31,E02398,D02,L1,active,男,25-29,1-3年,0,0,8200.0
28557,2025-08,2025-08-31,E02399,D12,L3,active,男,30-34,1-3年,0,0,16300.0
28558,2025-08,2025-08-31,E02400,D01,L6,active,女,30-34,5年+,1,0,41900.0
28559,2025-08,2025-08-31,E02401,D05,L1,active,女,30-34,3-12月,0,0,9400.0
28560,2025-08,2025-08-31,E02402,D03,L2,active,男,25-29,1-3年,0,0,12600.0
